tid,country,unit,target,project_name,wiki,megawatts,status,financer,financer_type,source,source_iso,source_lat,source_lng,finance_type,era,close_year,dollars,epc,sponsor,parent,subnational,target_lat,target_lng,target_country_lat,target_country_lng
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Descon,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2020,1240000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,China Machinery Engineering Corporation (CMEC),Government-owned commercial institution,China,CN,35.86166,104.195397,equity,closed,2020,12400000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Novatex,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2020,32240000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Thal Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2020,32240000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Hub Power,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2020,45880000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,China Development Bank,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2020,93250000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Habib Bank Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2020,93250000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Other Chinese Banks,Privately-owned commercial institution,China,CN,35.86166,104.195397,loan,closed,2020,93250000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G104715,Pakistan,ThalNova power station ,ThalNova power station,ThalNova power station,https://www.gem.wiki/ThalNova_power_station,330,operating,Other Pakistani Banks,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2020,93250000,CMEC (Sinomach),,"Hubco (37%), Thal Limited (26%), Novatex Limited (26%), CMEC (10%), Descon (1%)",Thatta,24.81546,70.38837,30.375321,69.345116
G110054,Vietnam,Thang Long power station Unit 1,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,Ha Noi Export-Import,Governmental policy institution,Vietnam,VN,14.058324,108.277199,equity,closed,2014,80000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110055,Vietnam,Thang Long power station Unit 2,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,Ha Noi Export-Import,Governmental policy institution,Vietnam,VN,14.058324,108.277199,equity,closed,2014,80000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110054,Vietnam,Thang Long power station Unit 1,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,China Development Bank,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2014,160000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110055,Vietnam,Thang Long power station Unit 2,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,China Development Bank,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2014,160000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110054,Vietnam,Thang Long power station Unit 1,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,China Export & Credit Insurance Corporation (Sinosure),Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2014,160000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110055,Vietnam,Thang Long power station Unit 2,Thang Long power station,Thang Long power station,https://www.gem.wiki/Thang_Long_power_station,300,operating,China Export & Credit Insurance Corporation (Sinosure),Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2014,160000000,Wuhan Kaidi Electric Power Engineering,,Geleximco Group,Hoanh Bo,21.02184,107.0482,14.058324,108.277199
G110069,Pakistan,Thar Block I power station Unit 1,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,China Development Bank,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110070,Pakistan,Thar Block I power station Unit 2,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,China Development Bank,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110069,Pakistan,Thar Block I power station Unit 1,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Export-Import Bank of China,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110070,Pakistan,Thar Block I power station Unit 2,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Export-Import Bank of China,Governmental policy institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110069,Pakistan,Thar Block I power station Unit 1,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Habib Bank Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110070,Pakistan,Thar Block I power station Unit 2,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Habib Bank Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110069,Pakistan,Thar Block I power station Unit 1,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110070,Pakistan,Thar Block I power station Unit 2,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,China,CN,35.86166,104.195397,loan,closed,2020,179250000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110069,Pakistan,Thar Block I power station Unit 1,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Shanghai Electric (SEPCO),Government-owned commercial institution,China,CN,35.86166,104.195397,equity,closed,2020,239000000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110070,Pakistan,Thar Block I power station Unit 2,Thar Block I power station,Thar Block I power station,https://www.gem.wiki/Thar_Block_I_power_station,660,operating,Shanghai Electric (SEPCO),Government-owned commercial institution,China,CN,35.86166,104.195397,equity,closed,2020,239000000,Shanghai Electric (SEPCO),,Shanghai Electric Group,Tharparkar,24.7108,70.30249,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Liberty Mills,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2016,7475000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Liberty Mills,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,equity,closed,2016,7475000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Askari Bank,Government-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Askari Bank,Government-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Bank Alfalah,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Bank Alfalah,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Bank of Punjab,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Bank of Punjab,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Faysal Bank,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Faysal Bank,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Habib Bank Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110062,Pakistan,Thar Block II power station Unit 2,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Habib Bank Limited,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
G110061,Pakistan,Thar Block II power station Unit 1,Thar Block II power station,Thar Block II power station,https://www.gem.wiki/Thar_Block_II_power_station,330,operating,Meezan Bank,Privately-owned commercial institution,Pakistan,PK,30.375321,69.345116,loan,closed,2016,9545000,"Hub Power Company, Fauji Foundation, China Machinery Engineering Corporation (Sinomach)",,"Engro Energy Limited (EEL) (50.1%), China Machinery Engineering Company (CMEC) (35%). Habib Bank Limited (HBL) (9.5%) and Liberty Mills Limited (LML) (5.4%).",Thatta,24.81248,70.39407,30.375321,69.345116
